dataname,d,mode,shd,precision,recall,F1,spuriousness,time,shd_ci95,precision_ci95,recall_ci95,F1_ci95,spuriousness_ci95,time_ci95
notears,100,n,23.2,0.8475789044393384,0.8976650464349032,0.8718985761046054,2.3588274496931354,0.615955364704132,1.3001169178193164,0.008838011071655104,0.007798205553824978,0.008153980525335423,0.4082560681433015,0.019608503540450444
notears,200,n,42.6,0.8446850936015023,0.9221626045173457,0.8816817575647915,0.7441539082405955,1.6374403882026674,2.6730836126092274,0.012033305840151741,0.007033571539945903,0.008140613741770941,0.2536518848470299,0.017859741332797736
notears,300,n,67.6,0.8326307049444284,0.9210849255242637,0.8746117778856917,1.2006881524044863,2.961220211982727,3.0110091331644946,0.0076657309192694695,0.005717347899632197,0.005921141977134075,0.2774690539949859,0.055381705412546056
notears,400,n,75.0,0.8553107094501305,0.9450038086588737,0.8978974130548905,1.244092855793593,4.038018199602763,1.518209471713308,0.006237742965291071,0.0034303658448041796,0.0023152081538803677,0.18492744307551287,0.0583105819342747
notears,500,n,93.2,0.8554758526955301,0.9440656791217208,0.8975762218396228,0.33472913453254394,7.698046559492747,2.352,0.005725412238878786,0.0014302310963418793,0.002797227525005654,0.2089132553021967,0.0190914193106311
