mode,s,shd,espur,precision,recall,F1,time,spuriousness,shd_ci95,espur_ci95,precision_ci95,recall_ci95,F1_ci95,time_ci95,spuriousness_ci95
n,600,105.2,5.4,0.8585752224127873,0.9564086839580621,0.9048481067722559,8.880434194405874,0.9260812790861348,1.4402999687565086,1.3293366766925523,0.0031798019813993345,0.002111757296872377,0.0012855225538666204,0.010720390995178578,0.2243347929276364
n,700,102.4,4.4,0.8806263299764879,0.9665949747821102,0.9216072047059924,9.373831355571747,0.643619973785373,4.2762151489372,0.9994078246641858,0.0044467969836233445,0.0027862066526194345,0.003473898774027447,0.013987780631365514,0.14582189960584252
n,800,101.2,5.6,0.8964145617920453,0.972664377675138,0.932980752175926,9.768906921545664,0.7125031626496197,1.6860557523403548,1.4667296956153848,0.0018469480452407779,0.002275492220751636,0.0010789063704150941,0.052293394411103505,0.18630088982262716
n,900,110.4,5.6,0.9052850565143666,0.9669289232465956,0.9350885862497187,10.820568657716116,0.6374001670766756,1.592311527308648,0.9994078246641858,0.0024768770889305614,0.0013230129152974734,0.0009829116581131037,0.8046071147767122,0.11317344392574198
n,1000,107.6,5.4,0.9140751501029062,0.974812490220371,0.9434638296016997,15.461258243719737,0.5493242567541387,2.285733142779356,2.1109846043967253,0.002038645794047759,0.0022452617547573566,0.0011887064837040387,0.4861217993394921,0.21369131059811053
